0;25.86533925561153;3.544264240191607;0.656888
50;52.2633607012105;11.04037058435206;38.051379
100;57.56211489109323;9.325295437776367;73.937036
150;60.259783994648494;7.804620058836096;109.508919
200;60.48594128092807;6.971849414404164;143.907821
250;75.49142463360987;8.429688409867419;178.101059
300;74.97297009176368;8.46292345580921;212.446023
350;75.11013102858077;8.396607415391772;248.882798
400;75.77975771262278;7.782506988544214;282.156834
450;74.21782056545068;7.633932590987313;314.775674
500;73.76501629809884;8.176278794118177;348.120604
550;75.1943223141219;7.727333584326244;381.843958
600;75.30975161267101;7.256956834676077;415.118501
650;75.30549696712598;7.211216411352863;451.691802
700;74.1812663204158;6.976854746883147;486.244952
750;75.13826535353829;6.63699970817819;522.324878
800;75.21256896672232;6.6054221845044605;555.175796
850;75.80892283255166;6.409743507787282;588.167006
900;73.66862687213704;6.312469123554367;621.283679
950;74.84643251387195;6.347992605927403;654.774659
1000;74.76416946185583;6.213995330595175;687.903969
1050;75.73779454625804;6.179728931852085;720.518955
1100;74.60272687952963;6.096186302284449;753.845653
1150;74.1632640659849;5.9595094815516765;786.37343
1200;74.8382606553338;5.764945296307689;819.703378
1250;74.70044610755674;5.657408069121301;852.601509
1300;75.91053056421713;5.814161835723681;885.598703
1350;75.55140713168743;6.132522714609801;918.875258
1400;75.2045068968438;6.275717151954076;952.083653
1450;75.65011925524527;6.33770309334341;984.753991
1500;75.451529157762;6.573525477229169;1018.60154
1550;75.22640892760506;6.875162393080144;1052.679286
1600;79.10759925172142;7.239419800654737;1086.545932
1650;78.17973544468313;7.347491610497203;1120.053689
1700;79.21778236675944;7.44379941352582;1153.297817
1750;72.56823716273311;7.591949167571715;1187.315534
1800;80.59310812860036;8.077134447369618;1219.652086
1850;79.75442886425596;8.387335914714065;1251.871655
1900;80.62868084046089;8.741521917603102;1284.085969
1950;80.51996131971687;8.995833402856228;1317.968002
2000;80.43851671608293;9.22460429837602;1353.884781
2050;80.33227510557596;9.398785077733967;1391.056628
2100;80.10559522079812;9.630843839464866;1429.730442
2150;80.55732906238256;9.811124554801166;1465.946755
2200;80.43472566703481;9.96274976357884;1499.353432
2250;80.79585995140769;10.242521255848404;1535.361643
2300;80.54599173619566;10.359762352166527;1570.390254
2350;80.41065077638122;10.480830888715696;1605.632844
2400;80.2340205293071;10.522777689955168;1638.62783
2450;79.92225355946692;10.637261225302442;1672.302589
2500;79.95169351163305;10.721038970017194;1705.741619
2550;80.50374595518733;10.781134499497998;1739.414297
2600;80.2538090652818;10.918344761115074;1776.072077
2650;80.97572548995356;11.002634758518186;1807.558299
2700;80.61788537626272;11.172755116693457;1841.465871
2750;79.77912106734625;11.145286558604356;1876.209268
2800;83.57934961672122;11.25352563527478;1909.791095
2850;81.56277382698941;11.208051814045918;1945.094828
2900;82.18228536987121;11.165617434572376;1981.059956
2950;82.23280031860332;11.288747338817966;2016.404744
3000;80.1579233061713;11.395978283263384;2051.352294
3050;82.93752661375305;11.463552394252664;2088.340824
3100;83.78874774073437;11.525372810700176;2124.940144
3150;82.14956918139451;11.553478625508792;2160.195969
3200;82.15080683250596;11.588560706154524;2197.665419
3250;81.31341448631125;11.589180601393457;2235.748594
3300;80.87582764251512;11.601903034711784;2269.568106
3350;79.78387974970573;11.587706639893844;2307.77771
3400;81.40382908143096;11.670167622401516;2346.191969
3450;82.65904340202;11.785755991693334;2384.479392
3500;87.81824250320936;11.94228991135043;2419.639739
3550;88.89060201757607;12.138194620230212;2457.337852
3600;86.36261563028411;12.28877975764907;2497.361997
3650;88.5205755984096;12.480765037716445;2531.338079
3700;88.06153130691493;12.637128033347844;2564.917878
3750;88.334446097305;12.81126372909534;2600.831236
3800;87.24721697793326;13.0129387261553;2638.674818
3850;88.21859651611014;13.227987751337029;2675.570505
3900;90.41270034445245;13.402783618446612;2711.599726
3950;87.90827954407924;13.5102841317675;2748.587655
4000;89.86169988154914;13.675618887243607;2783.608973
4050;85.50201838588775;13.807957444267567;2821.684603
4100;84.61191823707854;13.847239211092658;2857.079296
4150;85.41509854589114;13.857803251865217;2892.225286
4200;84.81035119119633;14.051990011884397;2929.155646
4250;85.0971456105454;14.1043006865859;2966.414729
4300;85.27693450613188;14.202604149143246;3000.159055
4350;85.17147601953091;14.245934713919633;3034.699892
4400;83.91720679589595;14.381125681357474;3069.114212
4450;85.32233120455906;14.464595821184409;3104.663029
4500;84.91652369511914;14.478327864877997;3141.059047
4550;84.1210165211215;14.591390001143068;3175.008096
4600;85.81998350660577;14.628953234100267;3210.872686
4650;84.50906115201283;14.727868364906465;3245.877928
4700;85.32180707548112;14.803162514841993;3282.968381
4750;85.16921072331817;14.85294672126078;3321.985962
4800;84.72436059307942;14.881700116513676;3357.720306
4850;83.85021494544084;14.84801994858913;3389.788885
4900;85.02136929020236;14.927257385265243;3422.274387
4950;85.81007247188283;15.031289240865174;3454.608358
5000;85.48447502698127;15.0903011450117;3486.853923
5050;84.91012252247754;15.091247697436758;3518.676871
5100;83.71102840386052;15.127752410951539;3550.929989
5150;84.20873096472043;15.205338050651404;3583.183156
5200;85.32240427740831;15.310299008871507;3615.933234
5250;84.8680467414528;15.378011736904737;3648.102895
5300;85.36305209712613;15.417675990689625;3680.121219
5350;85.31174348431887;15.583507266830958;3712.666067
5400;85.51765296750938;15.633274901618492;3744.74837
5450;86.03548494412759;15.589676814077645;3775.996347
5500;84.93485975091536;15.656861584347041;3808.161707
5550;85.71795650297217;15.707334791251363;3840.124227
5600;84.89105892305582;15.73839159327615;3872.531598
5650;86.30912641972598;15.747114346096039;3905.167319
5700;84.88382634074696;15.813137816745586;3937.141257
5750;85.26653528324736;15.877970399654766;3969.358151
5800;85.91307857857375;15.913587275062975;4001.592555
5850;85.01213269745755;15.916971224261781;4033.856658
5900;85.90473552303911;15.938784653383388;4065.9702
5950;84.59255396291569;15.947539341005234;4098.128849
6000;85.00598365446115;15.94321739800085;4130.402273
6050;85.12024054233162;15.982936769449761;4162.521177
6100;84.94438977868549;16.033692176677032;4194.813651
6150;86.08023087992147;16.066088877483164;4226.951672
6200;84.8971838368209;16.116103590810496;4258.961074
6250;86.34237483769355;16.1531475790925;4291.310327
6300;84.06022825164993;16.14239664367285;4322.78989
6350;88.56008482565973;16.179188626078023;4355.142447
6400;88.02572716810515;16.265554679957308;4387.472768
6450;88.84966285996768;16.292093080119088;4419.463614
6500;87.4190156750861;16.33681028484331;4452.065798
6550;88.13767776221452;16.458941217557587;4484.238628
6600;88.00661272819488;16.42577496217009;4516.046221
6650;92.03153650490823;16.490526844012997;4549.334763
6700;91.9199826630396;16.546684013620403;4581.751723
6750;91.07600040495;16.545875271764697;4614.66253
6800;91.74233781268323;16.562320070217886;4648.201771
6850;92.49915303587485;16.621059896773076;4681.823276
6900;91.7656039907875;16.646912276055623;4715.473436
6950;93.07410787940196;16.706922269790407;4748.573072
7000;92.41042382054364;16.751103770614446;4781.321812
7050;93.07244472278751;16.742341491093246;4814.454316
7100;93.28996555832425;16.73275260975629;4846.821037
7150;93.08719545011583;16.781135201365387;4880.475483
7200;93.81230100082419;16.815348652056414;4913.446105
7250;93.4150830509359;16.846952871829686;4946.116148
7300;94.11076664292676;16.86088406801873;4978.861634
7350;94.29923010129174;16.842336706931217;5011.592527
7400;93.5184871756129;16.88120349049237;5044.414406
7450;92.49820911118466;16.920722666354195;5077.216325
7500;93.47568144000228;16.976307684392406;5110.378308
7550;92.65524174328985;17.00457321632432;5143.336673
7600;97.41809973345295;17.103469054472363;5175.864596
7650;97.0373613129771;17.1761030182728;5209.635971
7700;96.59628152208123;17.18380374140158;5242.176125
7750;97.31472227235653;17.196504555546372;5275.537444
7800;97.43140272921342;17.19104991102455;5308.456998
7850;96.87827363795404;17.24960693012808;5341.936786
7900;96.93014083958106;17.277837130594307;5375.463692
7950;98.39052878102733;17.328025714060665;5409.333072
8000;96.08504100340724;17.37054723426728;5442.417172
8050;97.6265059101043;17.404007346266006;5475.833039
8100;97.44537098072368;17.43365725014793;5509.215755
8150;97.2008777375341;17.46368632904519;5542.924061
8200;97.27758079475115;17.507875573394028;5576.585523
8250;97.14151337701718;17.54468064554701;5610.122644
8300;95.9716275223591;17.577043873688357;5644.154505
8350;95.88250825375873;17.652400238219993;5677.955697
8400;97.77343185852347;17.705480461842996;5711.107985
8450;97.14927782723532;17.752364715281967;5744.357741
8500;97.6574034649734;17.768280442790758;5777.440908
8550;97.8483506070743;17.81727632107228;5811.381305
8600;97.28739686708386;17.84953786224024;5844.322636
8650;95.78769008891035;17.85390400667137;5877.795808
8700;96.83842742416522;17.90597237611845;5911.242142
8750;96.96889158146566;17.94119766234621;5944.088961
8800;96.86186723659856;17.948088577368512;5977.190986
8850;97.10716801824128;18.002025462920326;6010.729085
8900;96.99914929974028;18.039727723397743;6044.547663
8950;98.09347329455531;18.06342446574804;6077.970266
9000;96.88019017504308;18.1240884578114;6111.539424
9050;96.4996242312355;18.106183179417858;6144.514981
9100;96.90386541090696;18.17365555356737;6177.741771
9150;97.71604933742543;18.196220810792855;6210.835545
9200;98.15801595975395;18.2186601414973;6244.291107
9250;96.53636037126903;18.24464780595135;6277.924186
9300;95.45307246092597;18.238568421662524;6310.6227
9350;96.95765054162132;18.25596664425832;6343.449778
9400;96.50870536919604;18.288018818784284;6376.643377
9450;97.68124382063384;18.31685862383488;6410.000658
9500;96.89329810633151;18.34008561331405;6443.114771
9550;97.16335957527949;18.348408409559728;6475.977888
9600;97.01220626121703;18.394495035946417;6508.654025
9650;92.91153357780591;18.39814545134832;6540.579671
