0;1;2;3;4;5;6;7;8;9;10;
-70.0905;996.09;-45.5599;-74.1497;-56.1777;-42.4368;-70.1684;-65.9552;-64.7198;-51.1894;-39.5188;
-70.0905;1731.33;-63.7108;-72.4971;-59.0651;-50.0926;-70.1684;-63.834;-73.3883;-61.9977;-48.6532;
-70.0905;501.356;-70.7411;-72.468;-67.1703;-53.9734;-70.1684;-67.3873;-77.9825;-65.8741;-53.0285;
-70.0905;-69.8801;-25.1113;907.42;-41.5502;-41.2048;2055.18;-70.1012;-68.2947;-51.9881;-46.248;
-70.0905;-69.8801;-16.7186;1087.33;-42.4882;-40.7677;2602.27;-69.4362;-58.2617;-50.97;-38.3404;
-70.0905;1031.88;-46.5393;-74.0707;-56.8723;-43.2034;-70.1684;-65.8255;-65.2198;-52.2568;-39.8067;
-70.0905;1299.49;-64.9073;-72.593;-62.2281;-50.744;-70.1684;-63.9054;-74.0711;-62.6787;-48.9138;
-70.0905;332.609;-71.7201;-72.4889;-68.7765;-54.5619;-70.1684;-67.2395;-78.5206;-66.3524;-53.1724;
-69.8682;-69.8801;-25.3217;849.85;-41.4478;-41.2399;1924.97;-70.6389;-68.7188;-52.0587;-46.4515;
-70.0905;-69.8801;-16.7227;1176.05;-42.3405;-40.739;2809.33;-70.0422;-58.4073;-50.9371;-38.3885;
-70.0905;1013.43;-46.2975;-74.0998;-56.6598;-43.0062;-70.1684;-66.2453;-65.1395;-51.9821;-39.7508;
-70.0905;1107.23;-65.1644;-72.6463;-63.5375;-50.7894;-70.1684;-64.2877;-74.1768;-62.7006;-48.8824;
-70.0905;255.768;-72.0286;-72.4986;-69.3788;-54.6836;-70.1684;-67.8758;-78.6498;-66.4448;-53.1753;
-69.2783;-69.8801;-25.4149;813.389;-41.4542;-41.2457;1844.64;-70.6389;-68.8604;-52.0715;-46.5106;
-70.0905;-69.8801;-16.736;1063.99;-42.3517;-40.7345;2550.91;-69.8867;-58.4967;-50.9321;-38.404;
-70.0905;1163.73;-46.4408;-74.0379;-56.1994;-43.1784;-70.1684;-65.3596;-65.1175;-52.2397;-39.8137;
-70.0905;1381.61;-64.7273;-72.5831;-61.8786;-50.6768;-70.1684;-62.7452;-73.9465;-62.6097;-48.8897;
-70.0905;314.671;-71.7274;-72.5001;-69.1757;-54.5493;-70.1684;-65.6584;-78.4837;-66.3369;-53.1596;
-70.0905;-69.8801;-25.3593;1021.97;-41.5836;-41.2523;2296.34;-69.8999;-68.7867;-52.0733;-46.4631;
-70.0905;-69.8801;-16.7459;1287.87;-42.4537;-40.7484;3065.49;-69.3281;-58.5335;-50.9496;-38.3933;
-70.0905;1240.6;-45.7968;-74.0724;-55.308;-42.7073;-70.1684;-65.1229;-64.7783;-51.5942;-39.6466;
-70.0905;1456.95;-64.349;-72.5856;-61.38;-50.4182;-70.1684;-62.395;-73.6893;-62.3208;-48.7412;
-70.0905;327.992;-71.5605;-72.5035;-69.0738;-54.3971;-70.1684;-65.4571;-78.3522;-66.2112;-53.0963;
-70.0905;-69.8801;-25.3285;914.404;-41.5837;-41.2393;2064.92;-69.9272;-68.6959;-52.051;-46.4216;
-70.0905;-69.8801;-16.7359;1246.36;-42.4083;-40.7467;2970.42;-69.6458;-58.4554;-50.9469;-38.3834;
-70.0905;1153.94;-45.9937;-74.0861;-55.8626;-42.8228;-70.1684;-65.3972;-64.92;-51.7424;-39.6845;
-70.0905;1586.19;-64.1656;-72.5386;-60.3683;-50.369;-70.1684;-62.7934;-73.6424;-62.2896;-48.7708;
-70.0905;392.655;-71.2772;-72.4916;-68.4247;-54.2756;-70.1684;-65.7993;-78.2457;-66.117;-53.0942;
-70.0905;-69.8801;-25.2593;1024.56;-41.5988;-41.2326;2305.1;-69.8336;-68.5848;-52.0367;-46.3692;
-70.0905;-69.8801;-16.7349;1228.13;-42.4625;-40.7558;2927.32;-69.3994;-58.4239;-50.9575;-38.3705;
-70.0905;1181.32;-45.9877;-74.0709;-55.6941;-42.8431;-70.1684;-65.5083;-64.8738;-51.7748;-39.6854;
-70.0905;1388.51;-64.5303;-72.5927;-61.7403;-50.5202;-70.1684;-62.9921;-73.7992;-62.4311;-48.7873;
-70.0905;362.823;-71.5639;-72.4928;-68.7122;-54.4313;-70.1684;-66.1399;-78.3866;-66.2444;-53.1171;
-70.0905;-69.8801;-25.3031;921.517;-41.5276;-41.2367;2080.77;-70.2086;-68.663;-52.0486;-46.4164;
-70.0905;-69.8801;-16.7232;1334.17;-42.3473;-40.742;3173.79;-70.0285;-58.3926;-50.9409;-38.3809;
-70.0905;993.083;-45.9482;-74.1336;-56.3941;-42.7222;-70.1684;-66.5131;-64.9891;-51.5877;-39.6544;
-70.0905;1310.8;-64.6435;-72.6034;-61.9559;-50.5148;-70.1684;-64.5757;-73.9158;-62.4198;-48.7878;
-70.0905;177.349;-71.821;-72.5138;-69.7416;-54.5137;-70.1684;-68.3816;-78.5075;-66.3007;-53.1246;
-68.4685;-69.8801;-25.4264;718.929;-41.4744;-41.2341;1640.95;-70.6389;-68.823;-52.0519;-46.4857;
-70.0905;-69.8801;-16.7254;1019.07;-42.2583;-40.7262;2448.34;-70.4612;-58.4262;-50.922;-38.3989;
-70.0905;1149.52;-46.5558;-74.0208;-56.2715;-43.2764;-70.1684;-65.809;-65.1264;-52.3774;-39.8458;
-70.0905;1445.09;-64.591;-72.5552;-61.2574;-50.652;-70.1684;-63.3526;-73.8732;-62.5966;-48.9053;
-70.0905;240.211;-71.7027;-72.5092;-69.5189;-54.5373;-70.1684;-66.5245;-78.4507;-66.323;-53.1598;
-70.0905;-69.8801;-25.3734;1015.79;-41.6033;-41.2555;2282.55;-69.8207;-68.8015;-52.0779;-46.4694;
-70.0905;-69.8801;-16.7493;1166.61;-42.4623;-40.7489;2785.7;-69.2683;-58.5502;-50.9504;-38.3952;
-70.0905;1182.71;-46.1265;-74.0578;-55.7856;-42.9491;-70.1684;-65.5553;-64.9688;-51.9239;-39.7302;
-70.0905;1326.38;-64.6639;-72.6008;-62.0828;-50.5966;-70.1684;-63.4163;-73.8858;-62.5118;-48.8235;
-70.0905;225.885;-71.8223;-72.511;-69.6466;-54.5546;-70.1684;-66.8702;-78.4953;-66.3356;-53.1377;
-70.0905;-69.8801;-25.3904;905.323;-41.5658;-41.2505;2043.58;-70.024;-68.822;-52.0726;-46.48;
-70.0905;-69.8801;-16.7401;1219.47;-42.3848;-40.7402;2908.86;-69.7061;-58.5123;-50.9397;-38.3974;
-70.0905;922.09;-46.3113;-74.1353;-57.0903;-42.9559;-70.1684;-66.4254;-65.2726;-51.9023;-39.7442;
-70.0905;1163.13;-65.0826;-72.6306;-63.0453;-50.7312;-70.1684;-64.7497;-74.2004;-62.6451;-48.8826;
-70.0905;179.214;-72.0449;-72.5086;-69.7912;-54.6648;-70.1684;-68.6137;-78.667;-66.4247;-53.1727;
-68.3852;-69.8801;-25.4657;692.852;-41.4685;-41.2436;1583.52;-70.6389;-68.9259;-52.0694;-46.5291;
-70.0905;-69.8801;-16.7299;1000.72;-42.2564;-40.7227;2406.16;-70.4075;-58.4837;-50.9183;-38.4092;
-70.0905;1163.13;-46.6033;-74.0139;-56.2736;-43.3112;-70.1684;-65.6388;-65.1601;-52.4281;-39.8631;
-70.0905;1475.08;-64.561;-72.5478;-61.1058;-50.6482;-70.1684;-63.093;-73.8667;-62.5961;-48.914;
-70.0905;241.939;-71.689;-72.5104;-69.5543;-54.5321;-70.1684;-66.1808;-78.4446;-66.3183;-53.1615;
-70.0905;-69.8801;-25.3807;1038.56;-41.6449;-41.259;2331.47;-69.5964;-68.8197;-52.0818;-46.4708;
-70.0905;-69.8801;-16.7499;1217.65;-42.4522;-40.7478;2903.43;-69.3105;-58.5624;-50.9495;-38.3958;
-70.0905;1158.1;-46.0177;-74.0736;-55.754;-42.8548;-70.1684;-65.8288;-64.9334;-51.7913;-39.6989;
-70.0905;1295.04;-64.6633;-72.6087;-62.1949;-50.5706;-70.1684;-63.8756;-73.8831;-62.4788;-48.8021;
-70.0905;180.896;-71.877;-72.5159;-69.8793;-54.5634;-70.1684;-67.5617;-78.512;-66.3401;-53.1316;
-70.0905;-69.8801;-25.3986;883.248;-41.5144;-41.2466;1995.92;-70.3215;-68.8265;-52.0691;-46.4888;
-70.0905;-69.8801;-16.7426;1116.22;-42.4048;-40.7412;2670.59;-69.5925;-58.5172;-50.9404;-38.3994;
-70.0905;1027.34;-46.4604;-74.0864;-56.8047;-43.1226;-70.1684;-65.8519;-65.2588;-52.1457;-39.7987;
-70.0905;1309.14;-64.866;-72.5942;-62.1698;-50.7011;-70.1684;-63.8338;-74.0758;-62.631;-48.9008;
-70.0905;232.439;-71.86;-72.506;-69.5314;-54.5973;-70.1684;-67.2567;-78.5692;-66.3724;-53.1693;
-69.6158;-69.8801;-25.3845;848.347;-41.4565;-41.2433;1920.78;-70.6389;-68.8168;-52.0661;-46.4894;
-70.0905;-69.8801;-16.7239;1192.24;-42.2892;-40.7304;2847.47;-70.2825;-58.4368;-50.9272;-38.3982;
-70.0905;1086.77;-46.1505;-74.0836;-56.1585;-42.9351;-70.1684;-66.231;-64.9968;-51.8934;-39.7249;
-70.0905;1350.03;-64.6309;-72.59;-61.8066;-50.5753;-70.1684;-63.93;-73.8855;-62.4938;-48.8271;
-70.0905;238.316;-71.7446;-72.5072;-69.4363;-54.5155;-70.1684;-67.3664;-78.4711;-66.3058;-53.1362;
-69.5962;-69.8801;-25.3635;869.137;-41.4602;-41.2376;1966.49;-70.6389;-68.7497;-52.0556;-46.4633;
-70.0905;-69.8801;-16.7239;1146.64;-42.3083;-40.7344;2741.87;-70.2114;-58.4093;-50.9316;-38.3923;
-70.0905;1051.66;-46.3167;-74.0819;-56.4857;-43.0452;-70.1684;-66.2223;-65.1041;-52.0416;-39.7631;
-70.0905;1277.49;-64.8458;-72.6044;-62.3419;-50.6821;-70.1684;-63.999;-74.0151;-62.6046;-48.8706;
-70.0905;225.592;-71.8789;-72.5071;-69.5769;-54.5995;-70.1684;-67.4008;-78.5533;-66.3736;-53.1593;
-69.5502;-69.8801;-25.3917;856.85;-41.4583;-41.2433;1939.12;-70.6389;-68.8122;-52.0662;-46.4905;
-70.0905;-69.8801;-16.7255;1157.49;-42.2944;-40.731;2767.17;-70.2544;-58.4374;-50.9279;-38.3988;
-70.0905;1054.81;-46.282;-74.0842;-56.4325;-43.0189;-70.1684;-66.246;-65.091;-52.0057;-39.7558;
-70.0905;1274.28;-64.8377;-72.6063;-62.3626;-50.6721;-70.1684;-63.9975;-74.0091;-62.5927;-48.8638;
-70.0905;219.638;-71.8874;-72.5082;-69.6212;-54.5989;-70.1684;-67.4204;-78.5543;-66.3726;-53.157;
-69.5101;-69.8801;-25.3963;859.49;-41.4591;-41.2431;1944.8;-70.6389;-68.8174;-52.0661;-46.4924;
-70.0905;-69.8801;-16.726;1141.31;-42.2931;-40.7307;2729.83;-70.2586;-58.4398;-50.9275;-38.3993;
-70.0905;1053.91;-46.3312;-74.0815;-56.4985;-43.0539;-70.1684;-66.1596;-65.1198;-52.0539;-39.7687;
-70.0905;1313.68;-64.7934;-72.5961;-62.125;-50.6634;-70.1684;-63.8085;-73.9959;-62.5882;-48.8713;
-70.0905;229.597;-71.8456;-72.5079;-69.5742;-54.5815;-70.1684;-67.1242;-78.5374;-66.3588;-53.1573;
-69.6722;-69.8801;-25.3825;857.773;-41.4578;-41.2426;1941.26;-70.6389;-68.7998;-52.0647;-46.4849;
-70.0905;-69.8801;-16.7227;1322.54;-42.2815;-40.7303;3148.28;-70.3392;-58.4229;-50.9271;-38.3972;
-70.0905;1086.89;-45.8782;-74.1132;-55.9779;-42.7065;-70.1684;-65.9622;-64.8891;-51.5755;-39.6497;
-70.0905;1451.51;-64.4058;-72.5798;-61.2811;-50.4277;-70.1684;-63.0906;-73.7639;-62.3346;-48.762;
-70.0905;315.107;-71.5541;-72.5019;-69.0232;-54.391;-70.1684;-66.1746;-78.3748;-66.2069;-53.1043;
-69.1506;-69.8801;-25.3306;872.3;-41.4648;-41.2262;1974.66;-70.6389;-68.6669;-52.0358;-46.4231;
-69.9953;-69.8801;-16.7152;1244.28;-42.2462;-40.7309;2967.89;-70.6389;-58.3302;-50.9271;-38.3827;
-70.0905;1152.48;-45.9812;-74.0825;-55.8186;-42.8276;-70.1684;-65.6397;-64.8489;-51.7485;-39.6808;
-70.0905;1624.29;-64.1348;-72.5349;-60.2814;-50.3633;-70.1684;-62.1173;-73.5993;-62.285;-48.7663;
-70.0905;463.163;-71.1997;-72.4852;-68.1299;-54.2464;-70.1684;-64.594;-78.2041;-66.0961;-53.0902;
-70.0905;-69.8801;-25.2202;983.852;-41.5254;-41.2244;2217.97;-70.2354;-68.5007;-52.0254;-46.3477;
-70.0905;-69.8801;-16.709;1340.34;-42.3193;-40.7452;3188.02;-70.2983;-58.2826;-50.9441;-38.3637;
-70.0905;1256.34;-45.605;-74.0615;-54.9131;-42.6066;-70.1684;-65.8652;-64.5392;-51.4594;-39.5953;
-70.0905;1742.88;-63.6302;-72.4989;-59.187;-50.13;-70.1684;-62.7629;-73.2451;-62.0386;-48.6607;
-70.0905;348.051;-71.073;-72.5049;-68.664;-54.1311;-70.1684;-65.7733;-78.0471;-65.99;-53.0362;
-70.0905;-69.8801;-25.2329;920.587;-41.5799;-41.2233;2080.83;-70.0053;-68.4698;-52.0208;-46.3323;
-70.0905;-69.8801;-16.7114;1337.32;-42.3156;-40.7461;3181.05;-70.3344;-58.2721;-50.9454;-38.3611;
-70.0905;1007.46;-45.8805;-74.1201;-56.1503;-42.7045;-70.1684;-67.0701;-64.869;-51.567;-39.6376;
-70.0905;1353.77;-64.4604;-72.5851;-61.4327;-50.449;-70.1684;-65.3306;-73.7846;-62.3556;-48.7631;
-70.0905;234.093;-71.5877;-72.5022;-69.086;-54.4092;-70.1684;-69.3784;-78.3906;-66.2214;-53.1067;
-69.5832;-69.8801;-25.3244;678.893;-41.4602;-41.2283;1555.44;-70.6389;-68.6719;-52.0391;-46.4265;
-70.0905;-69.8801;-16.7476;897.311;-42.5216;-40.7563;2164.81;-69.0228;-58.4835;-50.9571;-38.3844;
-70.0905;979.565;-47.3479;-74.0435;-58.1954;-43.7007;-70.1684;-64.032;-65.8085;-52.9455;-40.0264;
-70.0905;1460.39;-65.1447;-72.5579;-61.8879;-50.9369;-70.1684;-61.0463;-74.3453;-62.9078;-49.0871;
-70.0905;289.963;-71.9653;-72.5071;-69.7588;-54.7189;-70.1684;-63.5392;-78.687;-66.4695;-53.2399;
-70.0905;-69.8801;-25.3958;1023.58;-41.4519;-41.2561;2298.75;-70.6231;-68.8986;-52.0878;-46.525;
-69.7348;-69.8801;-16.7303;1435.07;-42.2233;-40.7219;3408.6;-70.6389;-58.4568;-50.9179;-38.4063;
-70.0905;1353.73;-45.3724;-74.0676;-54.4977;-42.4245;-70.1684;-64.6204;-64.4515;-51.2175;-39.5505;
-70.0905;2632.04;-61.821;-72.226;-53.999;-49.3816;-70.1684;-59.1184;-72.1579;-61.298;-48.509;
-70.0905;2074.4;-66.6371;-72.0815;-56.9085;-52.194;-70.1684;-60.4992;-75.7301;-64.412;-52.7981;
-70.0905;-69.8801;-24.106;1100.3;-42.1663;-41.1511;2496.06;-67.0577;-66.1741;-51.8257;-45.3731;
-70.0905;-69.8801;-16.6214;1926.29;-42.5961;-40.8719;4525.38;-70.1442;-57.1966;-51.0932;-38.1297;
-70.0905;769.725;-45.1939;-74.2134;-57.0133;-42.0963;-70.1684;-65.9651;-64.6539;-50.6932;-39.3718;
-70.0905;2349.38;-62.6172;-72.3341;-55.6314;-49.5801;-70.1684;-60.7117;-72.8059;-61.4848;-48.5185;
-70.0905;1615.96;-68.0904;-72.2301;-59.9726;-52.7862;-70.1684;-61.655;-76.689;-64.918;-52.8776;
-70.0905;-69.8801;-24.4429;946.936;-41.9526;-41.158;2154.5;-67.9652;-67.0066;-51.8646;-45.6744;
-70.0905;-69.8801;-16.6667;1558.39;-42.6558;-40.8381;3681.68;-69.249;-57.6761;-51.0529;-38.2021;
-70.0905;1173.06;-45.3425;-74.099;-55.2151;-42.3744;-70.1684;-65.4943;-64.4007;-51.123;-39.4758;
-70.0905;2042.25;-62.9193;-72.4014;-57.0056;-49.797;-70.1684;-62.9281;-72.8358;-61.7037;-48.5589;
-70.0905;637.033;-70.0977;-72.4546;-66.2354;-53.6527;-70.1684;-66.0403;-77.5661;-65.6034;-52.9546;
-70.0905;-69.8801;-25.0147;1044.99;-41.7852;-41.2058;2355.67;-68.8816;-68.0657;-51.9734;-46.13;
-70.0905;-69.8801;-16.7266;1189.31;-42.5969;-40.7886;2835.03;-68.9312;-58.2297;-50.996;-38.3141;
-70.0905;860.361;-46.5096;-74.1414;-57.6802;-43.0795;-70.1684;-66.0464;-65.3827;-52.0616;-39.7662;
-70.0905;1066.66;-65.4024;-72.6524;-63.9062;-50.8814;-70.1684;-64.3156;-74.3715;-62.798;-48.9306;
-70.0905;372.771;-71.9508;-72.4771;-68.5341;-54.6752;-70.1684;-67.7682;-78.6889;-66.4483;-53.1962;
-68.4417;-69.8801;-25.3936;637.447;-41.4526;-41.24;1464.45;-70.6389;-68.8329;-52.0617;-46.491;
-70.0905;-69.8801;-16.7264;1009.51;-42.2999;-40.7304;2425.99;-70.2096;-58.4514;-50.9271;-38.3989;
-70.0905;1185.56;-46.5709;-74.0138;-56.2091;-43.2923;-70.1684;-65.3093;-65.1358;-52.4021;-39.8525;
-70.0905;1375.77;-64.7669;-72.5796;-61.9049;-50.7243;-70.1684;-62.7962;-73.9575;-62.6637;-48.917;
-70.0905;316.312;-71.733;-72.4986;-69.1419;-54.5708;-70.1684;-65.7819;-78.4869;-66.3552;-53.1699;
-70.0905;-69.8801;-25.3787;1031.81;-41.6855;-41.2631;2316.6;-69.339;-68.8336;-52.0864;-46.4701;
-70.0905;-69.8801;-16.7509;1271.41;-42.4543;-40.7481;3027.33;-69.286;-58.5786;-50.9502;-38.3957;
-70.0905;1086.49;-45.9849;-74.1037;-56.0449;-42.7859;-70.1684;-66.0174;-64.9941;-51.6875;-39.6801;
-70.0905;1247.8;-64.7594;-72.621;-62.4848;-50.5807;-70.1684;-64.1931;-73.961;-62.4838;-48.8013;
-70.0905;272.167;-71.7794;-72.4993;-69.1455;-54.5226;-70.1684;-67.9231;-78.5087;-66.3152;-53.1325;
-70.0905;-69.8801;-25.3461;699.792;-41.4797;-41.2379;1599.85;-70.4722;-68.7516;-52.0549;-46.457;
-70.0905;-69.8801;-16.7235;1111.21;-42.3175;-40.7354;2660.27;-70.1538;-58.4189;-50.933;-38.3904;
-70.0905;832.444;-46.6747;-74.1248;-57.7682;-43.2083;-70.1684;-66.9548;-65.4647;-52.2442;-39.8306;
-70.0905;1226.84;-65.0681;-72.5965;-62.4017;-50.7861;-70.1684;-65.6421;-74.2416;-62.7234;-48.9523;
-70.0905;180.47;-71.9275;-72.5031;-69.5228;-54.643;-70.1684;-69.7757;-78.6434;-66.4103;-53.1927;
-68.9251;-69.8801;-25.4171;674.39;-41.4603;-41.2446;1543.89;-70.6389;-68.8768;-52.0694;-46.5091;
-70.0905;-69.8801;-16.74;941.368;-42.3782;-40.7362;2267.96;-69.7217;-58.522;-50.9342;-38.4039;
-70.0905;943.892;-47.1535;-74.0587;-57.957;-43.5732;-70.1684;-65.2092;-65.6907;-52.7662;-39.9771;
-70.0905;1324.85;-65.2032;-72.5814;-62.3821;-50.9307;-70.1684;-62.8278;-74.3427;-62.8888;-49.0533;
-70.0905;235.671;-72.0229;-72.5066;-69.7791;-54.7355;-70.1684;-65.82;-78.7033;-66.4827;-53.2317;
-69.3261;-69.8801;-25.4295;938.321;-41.4561;-41.2547;2114.11;-70.6389;-68.9251;-52.0864;-46.5356;
-70.0905;-69.8801;-16.7324;1204.25;-42.31;-40.729;2874.92;-70.0914;-58.5111;-50.9261;-38.4095;
-70.0905;1486.59;-45.6575;-73.9855;-54.0601;-42.7472;-70.1684;-64.6817;-64.4404;-51.6807;-39.6486;
-70.0905;1676.96;-63.8162;-72.534;-60.0559;-50.2557;-70.1684;-61.1774;-73.2795;-62.1633;-48.6816;
-70.0905;1397.63;-69.3142;-72.2678;-61.2837;-53.5073;-70.1684;-64.0546;-77.371;-65.563;-53.0159;
-70.0905;-69.8801;-24.6733;1068.1;-41.8309;-41.1942;2412.11;-68.4578;-67.5076;-51.939;-45.9057;
-70.0905;-69.8801;-16.6901;1433.17;-42.6363;-40.8166;3394.77;-69.0514;-57.9354;-51.0285;-38.2568;
-70.0905;1068.37;-45.6886;-74.1179;-55.9186;-42.5788;-70.1684;-66.0004;-64.7111;-51.3938;-39.5659;
-70.0905;1516.65;-64.1208;-72.5522;-60.4564;-50.294;-70.1684;-64.4182;-73.5745;-62.1984;-48.6999;
-70.0905;257.339;-71.3909;-72.5055;-69.0036;-54.2879;-70.1684;-68.276;-78.2594;-66.12;-53.0711;
-70.0884;-69.8801;-25.2746;775.053;-41.4608;-41.2218;1764.7;-70.6389;-68.5747;-52.0265;-46.3862;
-70.0905;-69.8801;-16.7219;1108.8;-42.3767;-40.7465;2653.75;-69.9185;-58.3463;-50.9453;-38.3736;
-70.0905;807.109;-46.7712;-74.137;-58.1326;-43.2493;-70.1684;-66.2739;-65.5572;-52.2941;-39.844;
-70.0905;1197.75;-65.2657;-72.6127;-62.9354;-50.8663;-70.1684;-64.444;-74.3616;-62.8026;-48.9792;
-70.0905;192.8;-72.0786;-72.5055;-69.7556;-54.7221;-70.1684;-68.1096;-78.7276;-66.4721;-53.2097;
-67.7623;-69.8801;-25.4916;630.482;-41.4735;-41.2478;1448.17;-70.6389;-68.9758;-52.0769;-46.5478;
-70.004;-69.8801;-16.7308;1007.3;-42.2129;-40.717;2421.93;-70.6389;-58.4915;-50.9117;-38.4139;
-70.0905;1304.49;-46.4139;-73.9816;-55.5104;-43.2365;-70.1684;-65.1127;-64.9486;-52.34;-39.8315;
-70.0905;1611.05;-64.2474;-72.525;-60.4193;-50.5227;-70.1684;-61.829;-73.6371;-62.4681;-48.8598;
-70.0905;1567.88;-69.0065;-72.1957;-59.8073;-53.471;-70.1684;-64.9193;-77.3275;-65.5631;-53.0824;
-70.0905;-69.8801;-24.5461;1076.26;-41.7967;-41.19;2432.09;-68.5911;-67.3092;-51.9288;-45.8367;
-70.0905;-69.8801;-16.6764;1389.87;-42.6588;-40.8272;3294.27;-69.0528;-57.827;-51.0406;-38.2383;
-70.0905;1018.56;-45.8727;-74.1292;-56.4147;-42.6896;-70.1684;-65.6841;-64.8375;-51.5362;-39.599;
-70.0905;1418.49;-64.4905;-72.5854;-61.4412;-50.4576;-70.1684;-63.5428;-73.7922;-62.3653;-48.7549;
-70.0905;354.993;-71.4986;-72.4911;-68.5935;-54.3767;-70.1684;-66.9325;-78.363;-66.2003;-53.1031;
-69.8988;-69.8801;-25.2788;736.225;-41.453;-41.225;1680.29;-70.6389;-68.607;-52.0324;-46.3993;
-70.0905;-69.8801;-16.7096;1226;-42.2816;-40.7368;2925.4;-70.4628;-58.3106;-50.9339;-38.3759;
-70.0905;1003.06;-46.1656;-74.1084;-56.5262;-42.9126;-70.1684;-66.6121;-65.0361;-51.8516;-39.7123;
-70.0905;1332.96;-64.6712;-72.5901;-61.8137;-50.5792;-70.1684;-64.5095;-73.9249;-62.4982;-48.8311;
-70.0905;231.029;-71.7329;-72.5046;-69.3337;-54.508;-70.1684;-68.2679;-78.4802;-66.3009;-53.1381;
-69.1976;-69.8801;-25.3701;724.798;-41.4627;-41.2356;1654.03;-70.6389;-68.7557;-52.0526;-46.4626;
-70.0905;-69.8801;-16.7216;1111.14;-42.2843;-40.7317;2660.46;-70.3503;-58.3997;-50.9284;-38.3922;
-70.0905;845.965;-46.6839;-74.1259;-57.7905;-43.2122;-70.1684;-66.5691;-65.4678;-52.2491;-39.8325;
-70.0905;1020.67;-65.5115;-72.6543;-64.139;-50.9568;-70.1684;-64.7814;-74.435;-62.8788;-48.9749;
-70.0905;116.89;-72.3661;-72.5145;-70.3776;-54.8596;-70.1684;-68.6028;-78.8339;-66.5758;-53.2204;
-68.2068;-69.8801;-25.547;624.951;-41.4696;-41.2586;1435.05;-70.6389;-69.0794;-52.0969;-46.5988;
-70.0905;-69.8801;-16.7328;1032.29;-42.2019;-40.7127;2479.88;-70.6365;-58.5421;-50.9072;-38.4262;
-70.0905;1171.51;-46.484;-74.0222;-56.1004;-43.2267;-70.1684;-65.7676;-65.1026;-52.3114;-39.8356;
-70.0905;1480.06;-64.501;-72.5496;-61.0555;-50.6048;-70.1684;-63.109;-73.8258;-62.5471;-48.8884;
-70.0905;222.671;-71.6933;-72.5139;-69.6783;-54.5187;-70.1684;-66.2791;-78.4336;-66.3057;-53.1514;
-70.0905;-69.8801;-25.3892;1054.98;-41.6591;-41.2591;2366.9;-69.5288;-68.8289;-52.0815;-46.4721;
-70.0905;-69.8801;-16.7553;1218.45;-42.4827;-40.7502;2904.88;-69.13;-58.5872;-50.9525;-38.3966;
-70.0905;1150.09;-46.0547;-74.0813;-55.9008;-42.865;-70.1684;-65.4916;-64.9911;-51.8026;-39.7054;
-70.0905;1297.04;-64.7245;-72.6129;-62.3327;-50.5922;-70.1684;-63.3201;-73.9333;-62.5008;-48.813;
-70.0905;199.526;-71.9087;-72.5153;-69.8844;-54.5802;-70.1684;-66.7926;-78.5386;-66.3539;-53.1375;
-70.0825;-69.8801;-25.3931;904.065;-41.4573;-41.2427;2041.26;-70.6389;-68.8172;-52.0654;-46.4923;
-70.0905;-69.8801;-16.731;1235.79;-42.3342;-40.7344;2947.38;-70.0166;-58.4623;-50.9319;-38.3994;
-70.0905;1070.08;-46.0869;-74.1008;-56.2239;-42.8645;-70.1684;-66.053;-65.0104;-51.7925;-39.7043;
-70.0905;1339.76;-64.6593;-72.5978;-61.944;-50.5634;-70.1684;-63.7157;-73.9129;-62.4767;-48.8165;
-70.0905;235.311;-71.7824;-72.5087;-69.5194;-54.5217;-70.1684;-67.1015;-78.4931;-66.31;-53.1342;
-69.5491;-69.8801;-25.3744;861.026;-41.4605;-41.2371;1948.83;-70.6389;-68.771;-52.0554;-46.47;
-70.0905;-69.8801;-16.7227;1239.72;-42.2892;-40.7317;2957;-70.3117;-58.411;-50.9284;-38.3939;
-70.0905;1185.35;-45.9274;-74.0696;-55.5549;-42.809;-70.1684;-65.8263;-64.8029;-51.7294;-39.6765;
-70.0905;1469.06;-64.3356;-72.5712;-61.1355;-50.4402;-70.1684;-63.0333;-73.6818;-62.3528;-48.7664;
-70.0905;312.995;-71.5256;-72.5029;-69.0407;-54.3939;-70.1684;-66.1013;-78.3364;-66.209;-53.1033;
-70.0905;-69.8801;-25.2975;865.433;-41.46;-41.2301;1959.75;-70.624;-68.6257;-52.0408;-46.4132;
-70.0905;-69.8801;-16.7081;1319.13;-42.2521;-40.7338;3140.47;-70.6276;-58.3061;-50.9305;-38.3793;
-70.0905;1069.07;-45.8567;-74.1057;-55.8992;-42.711;-70.1684;-66.687;-64.8162;-51.5822;-39.6417;
-70.0905;1469.22;-64.2604;-72.5613;-60.814;-50.3788;-70.1684;-64.3475;-73.6649;-62.2892;-48.7485;
-70.0905;250.759;-71.4911;-72.5063;-69.1392;-54.3552;-70.1684;-67.9821;-78.321;-66.1753;-53.0939;
-69.422;-69.8801;-25.3172;736.816;-41.4658;-41.2259;1681.21;-70.6389;-68.6378;-52.0344;-46.4133;
-70.0905;-69.8801;-16.7139;1117.3;-42.2763;-40.735;2674.6;-70.4734;-58.3276;-50.9318;-38.3802;
-70.0905;878.185;-46.5972;-74.1134;-57.4843;-43.1806;-70.1684;-66.8956;-65.3525;-52.2101;-39.8132;
